rt,trial_type,trial_index,trial_number,time_elapsed,random_id,figure,difficulty,text_response,word_count,file_name,participant_id,image_description,participant_gender,participant_major,participant_is_group_member,stimulus_complexity
60915,survey-text,13,10,1788096,prfuy05u3yl,stimuli/113.jpg,hard,"shape of a vulture yelling, or a snail facing left 
claw like head shape",14,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,"shape of a vulture yelling, or a snail facing left 
claw like head shape",Female,cognitive and behavioral neuroscience,FALSE,113
137974,survey-text,14,11,1926072,prfuy05u3yl,stimuli/65.jpg,medium,"the yellow bird from rio facing right.
metal cap you see on glass bottles at the top of the shape.
pointed triangle nose under, body of animal with wings to the back",32,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,"the yellow bird from rio facing right.
metal cap you see on glass bottles at the top of the shape.
pointed triangle nose under, body of animal with wings to the back",Female,cognitive and behavioral neuroscience,FALSE,65
121237,survey-text,15,12,2047314,prfuy05u3yl,stimuli/129.jpg,hard,"shifted head to the left, you can see an outline of a mask with pointed nose and sharp eyes and a feathered top (2)",24,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,"shifted head to the left, you can see an outline of a mask with pointed nose and sharp eyes and a feathered top (2) ",Female,cognitive and behavioral neuroscience,FALSE,129
101025,survey-text,16,13,2148341,prfuy05u3yl,stimuli/105.jpg,medium,"some dwarf with a long nose sitting in shame with hands tucked in, feet (bottom left) together, and a tail pointing up(bottom right)
",23,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,"some dwarf with a long nose sitting in shame with hands tucked in, feet (bottom left) together, and a tail pointing up(bottom right)
",Female,cognitive and behavioral neuroscience,FALSE,105
94135,survey-text,17,14,2242478,prfuy05u3yl,stimuli/121.jpg,hard,"what looks like a graphic design of the letter H, for a metal band wanting an edgy and blunt look.",20,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,"what looks like a graphic design of the letter H, for a metal band wanting an edgy and blunt look. ",Female,cognitive and behavioral neuroscience,FALSE,121
76852,survey-text,18,15,2319332,prfuy05u3yl,stimuli/145.jpg,hard,the red animal from Hercules kneeling towards the ground with one hand pointing away. Can also be like the super hero landing on ground shown in movies like spiderman.,29,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,the red animal from Hercules kneeling towards the ground with one hand pointing away. Can also be like the super hero landing on ground shown in movies like spiderman. ,Female,cognitive and behavioral neuroscience,FALSE,145
37736,survey-text,19,16,2357071,prfuy05u3yl,stimuli/81.jpg,medium,the top head of yoda but his body gets lost jumping worlds resulting in jagged distortion,16,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,the top head of yoda but his body gets lost jumping worlds resulting in jagged distortion,Female,cognitive and behavioral neuroscience,FALSE,81
29031,survey-text,20,17,2386104,prfuy05u3yl,stimuli/49.jpg,easy,bird rock: a bird sitting on top of a rock looking down,12,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,bird rock: a bird sitting on top of a rock looking down,Female,cognitive and behavioral neuroscience,FALSE,49
31283,survey-text,21,18,2417390,prfuy05u3yl,stimuli/73.jpg,medium,an angry bunny with a really strong curled up bicep/arm,10,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,an angry bunny with a really strong curled up bicep/arm ,Female,cognitive and behavioral neuroscience,FALSE,73
67251,survey-text,22,19,2484644,prfuy05u3yl,stimuli/41.jpg,easy,"like one of the simpsons got the front of their face/forehead sliced off, and is left with mouth open in shock.",21,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,"like one of the simpsons got the front of their face/forehead sliced off, and is left with mouth open in shock. ",Female,cognitive and behavioral neuroscience,FALSE,41
23950,survey-text,23,20,2508596,prfuy05u3yl,stimuli/17.jpg,easy,"5 lined shape, with no equal size lines",8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prfuy05u3yl_1772159072301.csv,tiger,"5 lined shape, with no equal size lines",Female,cognitive and behavioral neuroscience,FALSE,17
160380,survey-text,4,1,176074,prr20aoqhqg,stimuli/89.jpg,medium,"looks like a hole in a piece of paper,
has a lot of jagged edges",15,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"looks like a hole in a piece of paper,
has a lot of jagged edges ",Male,Cognitive and behavior neuroscience,FALSE,89
84246,survey-text,5,2,260344,prr20aoqhqg,stimuli/25.jpg,easy,Looks like a shoulder piece from a set of armor. Has a very big triangle shape sticking out of the left half of a trapezoid base,26,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,Looks like a shoulder piece from a set of armor. Has a very big triangle shape sticking out of the left half of a trapezoid base  ,Male,Cognitive and behavior neuroscience,FALSE,25
201810,survey-text,6,3,462173,prr20aoqhqg,stimuli/105.jpg,medium,"Looks like a combination of a 2 rhombuses, a rectangle, 2 trapezoids, and one triangle
the rhombus is on top, the trapezoid shares 80% of a side with the rhombus and has a rectangle sticking out of it on the left side.
Under the rhombus-trapezoid-rectangle complex, is another trapezoid that has a triangle sticking out of the right side and a rhombus on the left.",65,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"Looks like a combination of a 2 rhombuses, a rectangle, 2 trapezoids, and one triangle
the rhombus is on top, the trapezoid shares 80% of a side with the rhombus and has a rectangle sticking out of it on the left side.
Under the rhombus-trapezoid-rectangle complex, is another trapezoid that has a triangle sticking out of the right side and a rhombus on the left.",Male,Cognitive and behavior neuroscience,FALSE,105
43484,survey-text,7,4,505674,prr20aoqhqg,stimuli/97.jpg,medium,Looks like an animal. similar to a not-shaped origami moose.,10,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,Looks like an animal. similar to a not-shaped origami moose. ,Male,Cognitive and behavior neuroscience,FALSE,97
42299,survey-text,8,5,547990,prr20aoqhqg,stimuli/33.jpg,easy,Looks like a pentagon with a triangle sticking out of the bottom right.,13,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,Looks like a pentagon with a triangle sticking out of the bottom right. ,Male,Cognitive and behavior neuroscience,FALSE,33
144850,survey-text,9,6,692862,prr20aoqhqg,stimuli/121.jpg,hard,"H shaped thing
The left side of the H looks like a floor plan of a building. A triangle on top of a square with a triangle cut out of the bottom. 
The right side of the H has a rectangle on the top and a rhombus thingy on the bottom.
The -- connecting the two sticks of the H is a fat rectangle",64,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"H shaped thing
The left side of the H looks like a floor plan of a building. A triangle on top of a square with a triangle cut out of the bottom. 
The right side of the H has a rectangle on the top and a rhombus thingy on the bottom.
The -- connecting the two sticks of the H is a fat rectangle ",Male,Cognitive and behavior neuroscience,FALSE,121
131461,survey-text,10,7,824338,prr20aoqhqg,stimuli/145.jpg,hard,"Think of an upisde down person whose left leg is exploded into a pool of blood. 
the person's torso is like a trapezoid. their right arm is a square
The left arm is a trianle
the head is like a golf club
the right leg looks like a Roblox leg
the pool of blood is like 2 right angle triangles pointing to the left back to back",67,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"Think of an upisde down person whose left leg is exploded into a pool of blood. 
the person's torso is like a trapezoid. their right arm is a square
The left arm is a trianle
the head is like a golf club
the right leg looks like a Roblox leg
the pool of blood is like 2 right angle triangles pointing to the left back to back",Male,Cognitive and behavior neuroscience,FALSE,145
140469,survey-text,11,8,964820,prr20aoqhqg,stimuli/1.jpg,easy,"a right-angle triangle. The longer leg is pointed upwards. If you drew a right angle triangle longer leg along the horzon and then rotated it around 30 degrees down while holding down the left point, you would get the shape",40,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"a right-angle triangle. The longer leg is pointed upwards. If you drew a right angle triangle longer leg along the horzon and then rotated it around 30 degrees down while holding down the left point, you would get the shape  ",Male,Cognitive and behavior neuroscience,FALSE,1
46871,survey-text,12,9,1011699,prr20aoqhqg,stimuli/57.jpg,medium,"looks like the head of a wrench
",7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"looks like the head of a wrench
",Male,Cognitive and behavior neuroscience,FALSE,57
82727,survey-text,13,10,1094443,prr20aoqhqg,stimuli/129.jpg,hard,you get a lobster claw and then put a square on the bigger claw piece and put 2 triangles pointing the opposite direction of the claw opening on the bottom claw piece.,32,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,you get a lobster claw and then put a square on the bigger claw piece and put 2 triangles pointing the opposite direction of the claw opening on the bottom claw piece. ,Male,Cognitive and behavior neuroscience,FALSE,129
19433,survey-text,14,11,1113888,prr20aoqhqg,stimuli/113.jpg,hard,pac man if he was square shaped and had a tail,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,pac man if he was square shaped and had a tail,Male,Cognitive and behavior neuroscience,FALSE,113
44238,survey-text,15,12,1158138,prr20aoqhqg,stimuli/65.jpg,medium,dinosaur footprint where the lower claw is connected to a trapezoid like shape,13,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,dinosaur footprint where the lower claw is connected to a trapezoid like shape,Male,Cognitive and behavior neuroscience,FALSE,65
9739,survey-text,16,13,1167887,prr20aoqhqg,stimuli/73.jpg,medium,a cleaver stuck in a trunk,6,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,a cleaver stuck in a trunk,Male,Cognitive and behavior neuroscience,FALSE,73
52739,survey-text,17,14,1220641,prr20aoqhqg,stimuli/153.jpg,hard,"pi symbol, but it is wearing a party hat and has fat legs",13,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"pi symbol, but it is wearing a party hat and has fat legs",Male,Cognitive and behavior neuroscience,FALSE,153
38995,survey-text,18,15,1259651,prr20aoqhqg,stimuli/81.jpg,medium,a paper boat-shaped thing on top of a trapezoid and two rectangles.,12,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,a paper boat-shaped thing on top of a trapezoid and two rectangles. ,Male,Cognitive and behavior neuroscience,FALSE,81
13107,survey-text,19,16,1272769,prr20aoqhqg,stimuli/41.jpg,easy,a comb with only two fat teeth,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,a comb with only two fat teeth,Male,Cognitive and behavior neuroscience,FALSE,41
28779,survey-text,20,17,1301562,prr20aoqhqg,stimuli/17.jpg,easy,An isosceles triangle where the bottom sticks out a little bit,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,An isosceles triangle where the bottom sticks out a little bit,Male,Cognitive and behavior neuroscience,FALSE,17
45978,survey-text,21,18,1347548,prr20aoqhqg,stimuli/137.jpg,hard,"a rectangle and a square with very spiky bits
",9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"a rectangle and a square with very spiky bits
",Male,Cognitive and behavior neuroscience,FALSE,137
30957,survey-text,22,19,1378519,prr20aoqhqg,stimuli/49.jpg,easy,an axe blade with a very short handle,8,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,an axe blade with a very short handle,Male,Cognitive and behavior neuroscience,FALSE,49
4470,survey-text,23,20,1383001,prr20aoqhqg,stimuli/9.jpg,easy,"a trapezoid
",2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/prr20aoqhqg_1772141264034.csv,goose,"a trapezoid
",Male,Cognitive and behavior neuroscience,FALSE,9
12580,survey-text,4,1,49343,pt19oukc0sm,stimuli/42.jpg,easy,Upside down swan,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,Upside down swan,Female,Cognitive and Behavioral Neuroscience,TRUE,42
12212,survey-text,5,2,61562,pt19oukc0sm,stimuli/74.jpg,medium,avengers spaceship,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,avengers spaceship,Female,Cognitive and Behavioral Neuroscience,TRUE,74
20891,survey-text,6,3,82457,pt19oukc0sm,stimuli/130.jpg,hard,abstract art,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,abstract art,Female,Cognitive and Behavioral Neuroscience,TRUE,130
14441,survey-text,7,4,96906,pt19oukc0sm,stimuli/122.jpg,hard,Windmill,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,Windmill,Female,Cognitive and Behavioral Neuroscience,TRUE,122
36990,survey-text,8,5,133903,pt19oukc0sm,stimuli/114.jpg,hard,cup falling and spilling something,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,cup falling and spilling something,Female,Cognitive and Behavioral Neuroscience,TRUE,114
10821,survey-text,9,6,144730,pt19oukc0sm,stimuli/50.jpg,easy,country,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,country,Female,Cognitive and Behavioral Neuroscience,TRUE,50
3933,survey-text,10,7,148669,pt19oukc0sm,stimuli/2.jpg,easy,triangle,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,triangle,Female,Cognitive and Behavioral Neuroscience,TRUE,2
16575,survey-text,11,8,165248,pt19oukc0sm,stimuli/66.jpg,medium,explosion,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,explosion,Female,Cognitive and Behavioral Neuroscience,TRUE,66
13522,survey-text,12,9,178775,pt19oukc0sm,stimuli/18.jpg,easy,baseball base,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,baseball base,Female,Cognitive and Behavioral Neuroscience,TRUE,18
26786,survey-text,13,10,205565,pt19oukc0sm,stimuli/90.jpg,medium,broken plate,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,broken plate,Female,Cognitive and Behavioral Neuroscience,TRUE,90
7316,survey-text,14,11,212888,pt19oukc0sm,stimuli/34.jpg,easy,mountains,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,mountains,Female,Cognitive and Behavioral Neuroscience,TRUE,34
11184,survey-text,15,12,224083,pt19oukc0sm,stimuli/138.jpg,hard,eagle or bird flying,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,eagle or bird flying,Female,Cognitive and Behavioral Neuroscience,TRUE,138
28435,survey-text,16,13,252524,pt19oukc0sm,stimuli/98.jpg,medium,fake teeth/mask from the side,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,fake teeth/mask from the side ,Female,Cognitive and Behavioral Neuroscience,TRUE,98
45413,survey-text,17,14,297942,pt19oukc0sm,stimuli/154.jpg,hard,seems like an explosion of some sort,7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,seems like an explosion of some sort ,Female,Cognitive and Behavioral Neuroscience,TRUE,154
15269,survey-text,18,15,313216,pt19oukc0sm,stimuli/146.jpg,hard,crumpled up piece of paper,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,crumpled up piece of paper,Female,Cognitive and Behavioral Neuroscience,TRUE,146
29154,survey-text,19,16,342375,pt19oukc0sm,stimuli/82.jpg,medium,upside down triangle with imperfections right next to a house shape,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,upside down triangle with imperfections right next to a house shape,Female,Cognitive and Behavioral Neuroscience,TRUE,82
13719,survey-text,20,17,356099,pt19oukc0sm,stimuli/58.jpg,medium,a leg looking shape missing the foot from the side,10,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,a leg looking shape missing the foot from the side,Female,Cognitive and Behavioral Neuroscience,TRUE,58
7390,survey-text,21,18,363493,pt19oukc0sm,stimuli/106.jpg,medium,bird on a branch,4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,bird on a branch ,Female,Cognitive and Behavioral Neuroscience,TRUE,106
24077,survey-text,22,19,387576,pt19oukc0sm,stimuli/26.jpg,easy,broken/chipped triangle,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,broken/chipped triangle,Female,Cognitive and Behavioral Neuroscience,TRUE,26
11259,survey-text,23,20,398842,pt19oukc0sm,stimuli/10.jpg,easy,uneven square,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pt19oukc0sm_1772139441336.csv,hamster,uneven square,Female,Cognitive and Behavioral Neuroscience,TRUE,10
9186,survey-text,4,1,20233,pux451wsbyv,stimuli/155.jpg,hard,rough and sharp,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,rough and sharp,Male,Aerospace Engineering,FALSE,155
3341,survey-text,5,2,23578,pux451wsbyv,stimuli/67.jpg,medium,"sharp
",1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,"sharp
",Male,Aerospace Engineering,FALSE,67
10874,survey-text,6,3,34457,pux451wsbyv,stimuli/91.jpg,medium,semi-sharp semi-smooth,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,semi-sharp semi-smooth,Male,Aerospace Engineering,FALSE,91
12606,survey-text,7,4,47066,pux451wsbyv,stimuli/75.jpg,medium,sharp,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,sharp,Male,Aerospace Engineering,FALSE,75
7533,survey-text,8,5,54603,pux451wsbyv,stimuli/19.jpg,easy,"sharp, straight, simple",3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,"sharp, straight, simple",Male,Aerospace Engineering,FALSE,19
8171,survey-text,9,6,62778,pux451wsbyv,stimuli/131.jpg,hard,"sharp and complex, concave",4,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,"sharp and complex, concave",Male,Aerospace Engineering,FALSE,131
9885,survey-text,10,7,72666,pux451wsbyv,stimuli/43.jpg,easy,simple,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,simple,Male,Aerospace Engineering,FALSE,43
3849,survey-text,11,8,76519,pux451wsbyv,stimuli/3.jpg,easy,triangle,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,triangle,Male,Aerospace Engineering,FALSE,3
5938,survey-text,12,9,82461,pux451wsbyv,stimuli/27.jpg,easy,simple,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,simple,Male,Aerospace Engineering,FALSE,27
10365,survey-text,13,10,92829,pux451wsbyv,stimuli/147.jpg,hard,"sharp, complex",2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,"sharp, complex",Male,Aerospace Engineering,FALSE,147
6333,survey-text,14,11,99165,pux451wsbyv,stimuli/59.jpg,medium,sawtoothed,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,sawtoothed,Male,Aerospace Engineering,FALSE,59
5408,survey-text,15,12,104578,pux451wsbyv,stimuli/35.jpg,easy,almost rectangular,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,almost rectangular,Male,Aerospace Engineering,FALSE,35
29789,survey-text,16,13,134371,pux451wsbyv,stimuli/83.jpg,medium,angled,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,angled,Male,Aerospace Engineering,FALSE,83
8074,survey-text,17,14,142450,pux451wsbyv,stimuli/11.jpg,easy,tilted diamond,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,tilted diamond,Male,Aerospace Engineering,FALSE,11
60380,survey-text,18,15,202834,pux451wsbyv,stimuli/99.jpg,medium,sawtooth,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,sawtooth,Male,Aerospace Engineering,FALSE,99
34231,survey-text,19,16,237069,pux451wsbyv,stimuli/51.jpg,easy,meteor,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,meteor,Male,Aerospace Engineering,FALSE,51
3643,survey-text,20,17,240716,pux451wsbyv,stimuli/139.jpg,hard,frog,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,frog,Male,Aerospace Engineering,FALSE,139
43050,survey-text,21,18,283769,pux451wsbyv,stimuli/107.jpg,hard,country map,2,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,country map,Male,Aerospace Engineering,FALSE,107
32665,survey-text,22,19,316437,pux451wsbyv,stimuli/123.jpg,hard,sharp,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,sharp,Male,Aerospace Engineering,FALSE,123
2368,survey-text,23,20,318809,pux451wsbyv,stimuli/115.jpg,hard,sharp,1,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pux451wsbyv_1772499314026.csv,whale,sharp,Male,Aerospace Engineering,FALSE,115
7395,survey-text,4,1,1043659,pvalwg5b1ck,stimuli/32.jpg,easy,"a pointy shape
",3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,"a pointy shape
",Female,CBN,FALSE,32
10327,survey-text,5,2,1053988,pvalwg5b1ck,stimuli/96.jpg,medium,a pointy shape with lots of sides and angles,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a pointy shape with lots of sides and angles,Female,CBN,FALSE,96
9647,survey-text,6,3,1063637,pvalwg5b1ck,stimuli/120.jpg,hard,a pointy shape with lots of sides and angles,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a pointy shape with lots of sides and angles,Female,CBN,FALSE,120
11486,survey-text,7,4,1075125,pvalwg5b1ck,stimuli/128.jpg,hard,a pointy shape that kind of looks like a bird,10,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a pointy shape that kind of looks like a bird,Female,CBN,FALSE,128
12927,survey-text,8,5,1088054,pvalwg5b1ck,stimuli/48.jpg,easy,a pointy shape with a few angles and corners,9,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a pointy shape with a few angles and corners,Female,CBN,FALSE,48
11777,survey-text,9,6,1099833,pvalwg5b1ck,stimuli/56.jpg,medium,a pointy shape with one large protrusion and several small ones,11,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a pointy shape with one large protrusion and several small ones,Female,CBN,FALSE,56
8206,survey-text,10,7,1108042,pvalwg5b1ck,stimuli/104.jpg,medium,"a pointy shape with lots of protrusions
",7,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,"a pointy shape with lots of protrusions
",Female,CBN,FALSE,104
5372,survey-text,11,8,1113417,pvalwg5b1ck,stimuli/64.jpg,medium,a pointy shape,3,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a pointy shape ,Female,CBN,FALSE,64
9896,survey-text,12,9,1123315,pvalwg5b1ck,stimuli/40.jpg,easy,a shape with zigzag edge,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a shape with zigzag edge,Female,CBN,FALSE,40
6124,survey-text,13,10,1129441,pvalwg5b1ck,stimuli/72.jpg,medium,a shape with some protrusions,5,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pvalwg5b1ck_1772391917958.csv,swan,a shape with some protrusions,Female,CBN,FALSE,72
